movieId,actors,director,music,screenwriter
543,"['Anny Ondra', 'Sara Allgood', 'Charles Paton', 'John Longden', 'Donald Calthrop', 'Cyril Ritchard', 'Hannah Jones', 'Harvey Braban', 'Ex-Det. Sergt. Bishop', 'Alfred Hitchcock']",['Alfred Hitchcock'],['Hubert Bath'],"['Alfred Hitchcock', 'Benn W. Levy']"
431,"['Nicole de Boer', 'Nicky Guadagni', 'David Hewlett', 'Andrew Miller', 'Julian Richings', 'Wayne Robson', 'Maurice Dean Wint']",['Vincenzo Natali'],['Mark Korven'],"['André Bijelic', 'Vincenzo Natali', 'Graeme Manson']"
2321,"['Michelle Pfeiffer', 'Matthew Modine', 'Oliver Platt', 'Alec Baldwin', 'Dean Stockwell', 'Mercedes Ruehl', 'Joan Cusack', 'Colin Quinn', 'Ellen Foley', 'O-Lan Jones', 'Nancy Travis', 'Joe Spinell', 'Charles Napier', 'Gary Goetzman', 'Todd Solondz', 'Paul Lazar', 'Al Lewis', 'Frank Ferrara', 'Trey Wilson', 'David Johansen', 'Tracey Walter', 'Chris Isaak', 'Kenneth Utt', 'Roma Maffia', 'Marlene Willoughby']",['Jonathan Demme'],['David Byrne'],[]
2028,"['John Cusack', 'Ione Skye', 'John Mahoney', 'Lili Taylor', 'Amy Brooks', 'Pamela Adlon', 'Jason Gould', 'Loren Dean', 'Jeremy Piven', 'Johnny Green', ""Patrick O'Neill"", 'Don Wilson', 'Bebe Neuwirth', 'Eric Stoltz', 'Philip Baker Hall', 'Joan Cusack']",['Cameron Crowe'],"['Richard Gibbs', 'Anne Dudley']",['Cameron Crowe']
5971,"['Robert De Niro', 'Sean Penn', 'Demi Moore', 'Hoyt Axton', 'Bruno Kirby', 'Ray McAnally', 'James Russo', 'Wallace Shawn', 'John C. Reilly', 'Bill Murdoch', 'Richard Newman']",['Neil Jordan'],['George Fenton'],"['David Mamet', 'Albert Husson', 'Ranald MacDougall', 'Sam Spewack', 'Bella Spewack']"
2109,"['Jackie Chan', 'Chris Tucker', 'Ken Leung', 'Tom Wilkinson', 'Tzi Ma', 'Chris Penn', 'Robert Littman', 'Michael Chow', 'Julia Hsu', 'Kai Lennox', 'Elizabeth Peña', 'Roger Fan', 'George Cheung', 'Larry Sullivan', 'Rex Linn', 'Lucy Lin', 'Mark Rolston', 'Philip Baker Hall', 'John Hawkes', 'Ai Wan', 'Tommy Bush', 'Billy Devlin']",['Brett Ratner'],['Lalo Schifrin'],"['Jim Kouf', 'Ross LaManna']"
1091,"['Kurt Russell', 'Keith David', 'Wilford Brimley', 'Donald Moffat', 'Richard Dysart', 'Charles Hallahan', 'T. K. Carter', 'David Clennon', 'Peter Maloney', 'Richard Masur', 'Joel Polis', 'Thomas G. Waites']",['John Carpenter'],['Ennio Morricone'],['Bill Lancaster']
162,"['Johnny Depp', 'Winona Ryder', 'Dianne Wiest', 'Alan Arkin', 'Anthony Michael Hall', 'Vincent Price', 'Kathy Baker', 'Robert Oliveri', 'Conchata Ferrell', 'Caroline Aaron', 'Dick Anthony Williams', 'O-Lan Jones', 'Susan Blommaert', 'Linda Perri', 'John Davidson', 'Biff Yeager', 'Donna Pieroni', 'Alan Fudge', 'Brett Rice', 'Marc Macaulay', 'Stuart Lancaster', 'Steven Brill', 'Gina Gallagher', 'Aaron Lustig', 'Peter Palmer', 'Kathy Lockwood', 'Nick Carter', 'Tim Rerucha']",['Tim Burton'],['Danny Elfman'],['Caroline Thompson']
4975,"['Derek Jacobi', 'Daniel Craig', 'Tilda Swinton', 'Anne Lambton', 'Adrian Scarborough', 'Karl Johnson', 'Annabel Brooks']",['John Maybury'],['Ryuichi Sakamoto'],['John Maybury']
1955,"['Anthony Hopkins', 'John Hurt', 'Anne Bancroft', 'John Gielgud', 'Wendy Hiller', 'Freddie Jones', 'Michael Elphick', 'John Standing', 'Phoebe Nicholls', 'Kenny Baker', 'Helen Ryan', 'John Standing', 'Dexter Fletcher', 'Lesley Dunlop', 'Pat Gorman', 'Claire Davenport', 'Orla Pederson', 'Patsy Smart', 'Kathleen Byron', 'William Morgan Sheppard', 'Hannah Gordon', 'Frederick Treves', 'Richard Hunter', 'Robert Lewis Bush', 'Roy Evans', 'Joan Rhodes', 'Nula Conwell', 'Tony London', 'Alfie Curtis', 'Bernadette Milnes', 'Carol Harrison', 'Hugh Manning', 'Dennis Burgess', 'Fanny Carby', 'Gerald Case', 'David Ryall', 'Deirdre Costello', 'Pauline Quirke', 'Marcus Powell', 'Lesley Scoble', 'Eiji Kusuhara', 'Patricia Hodge', 'Tommy Wright', 'Peter Davidson', 'John Rapley', 'Janie Kells', 'Lydia Lisle', 'Eric Bergren', 'Christopher De Vore', 'Harry Fielder', 'David Lynch', 'Ralph Morse', 'Fred Wood']",['David Lynch'],['John Morris'],"['David Lynch', 'Christopher De Vore', 'Eric Bergren']"
2657,"['Tobey Maguire', 'Reese Witherspoon', 'William H. Macy', 'Joan Allen', 'Jeff Daniels', 'Don Knotts', 'Paul Walker', 'Jane Kaczmarek', 'J.T. Walsh', 'Marley Shelton', 'Giuseppe Andrews', 'Marissa Ribisi', 'Jason Behr', 'Jenny Lewis', 'Marc Blucas', 'Dawn Cody']",['Gary Ross'],['Randy Newman'],['Gary Ross']
637,"['Nicoletta Braschi', 'Roberto Benigni', 'Giorgio Cantarini', 'Giustino Durano', 'Amerigo Fontani', 'Sergio Bini Bustric', 'Lidia Alfonsi', 'Horst Buchholz', 'Pietro De Silva', 'Marisa Paredes', 'Giuliana Lojodice', 'Francesco Guzzo', 'Adelaide Alaïs', 'Verena Buratti', 'Hannes Hellmann', 'Wolfgang Hillinger', 'Antonio Prester', 'Gina Rovere', 'Laura Susanne Ruedeberg', 'Richard Sammel', 'Andrea Tidona', 'Dirk K. van den Berg', 'Omero Antonutti']",['Roberto Benigni'],['Nicola Piovani'],"['Roberto Benigni', 'Vincenzo Cerami']"
73,"['Edward Norton', 'Edward Furlong', ""Beverly D'Angelo"", 'Avery Brooks', 'Jennifer Lien', 'Ethan Suplee', 'Stacy Keach', 'Fairuza Balk', 'Elliott Gould', 'Guy Torry', 'William Russ', 'Joe Cortese', 'Jason Bose Smith', 'Antonio David Lyons', 'Alex Sol', 'Giuseppe Andrews', 'Keram Malicki-Sánchez', 'Michelle Christine White', 'Jonathan Fowler Jr.', 'Christopher Masterson', 'Jordan Marder', 'Nicholas R. Oleson', 'Paul Le Mat', 'Thomas L. Bellissimo', 'Cherish Lee', 'Sam Vlahos', 'Tara Blanchard', 'Anne Lambton', 'Steve Wolford', 'Richard Noyce', 'Danso Gordon', 'David Basulto', 'Alexis Rose Coen', 'Kiante Elam', 'Paul Hopkins', 'Keith Odett', 'Jim Norton', 'Paul E. Short', 'Nigel Miguel', 'Darrell Britt', ""Robert 'Duckie' Carpenter"", ""Sydney 'Big Dawg' Colston"", 'Hans Cozzens', 'John Embry', 'Maximillian Kesmodel', 'Barbie Marie', 'Allie Moss', 'Louis E. Rosas', 'Sam Sarpong', 'Jeremy Sweet', 'Selwyn Ward', 'Denney Pierce', 'Glendon Rich']",['Tony Kaye'],['Anne Dudley'],['David McKenna']
3033,"['Ian McKellen', 'Brendan Fraser', 'Lynn Redgrave', 'Lolita Davidovich', 'David Dukes', 'Mark Kiely', 'Jack Plotnick', 'Rosalind Ayres', 'Jack Betts', 'Matt McKenzie', ""Kevin J. O'Connor""]",['Bill Condon'],[],['Bill Condon']
1678,"['Akira Takarada', 'Momoko Kôchi', 'Akihiko Hirata', 'Takashi Shimura', 'Fuyuki Murakami', 'Sachio Sakai', 'Ren Yamamoto', 'Toyoaki Suzuki', 'Toranosuke Ogawa', 'Hiroshi Hayashi', 'Seijirô Onda', 'Kin Sugai', 'Kokuten Kôdô', 'Tadashi Okabe', 'Jirô Mitsuaki', 'Ren Imaizumi', 'Sôkichi Maki', 'Kenji Sahara', 'Haruo Nakajima', 'Yasuhisa Tsutsumi', 'Tsuruko Mano', 'Takeo Oikawa', 'Junpei Natsuki', 'Katsumi Tezuka', 'Saburô Iketani', 'Shizuko Azuma', 'Shizuko Higashi', 'Kiyoshi Kamata', 'Keiji Sakakida', 'Tamae Sengo']",['Ishirô Honda'],['Akira Ifukube'],['Takeo Murata']
1680,"['Tadao Takashima', 'Kenji Sahara', 'Yû Fujiki', 'Ichirô Arishima', 'Jun Tazaki', 'Akihiko Hirata', 'Mie Hama', 'Akiko Wakabayashi', 'Akemi Negishi', 'Yoshio Kosugi', 'Yoshifumi Tajima', 'Ikio Sawamura', 'Someshô Matsumoto', 'Ko Mishima', 'Sachio Sakai', 'Tatsuo Matsumura', 'Senkichi Ômura', 'Senshô Matsumoto', 'Ren Yamamoto', 'Haruya Katô', 'Shin Ôtomo', 'Nadao Kirino', 'Yasuhisa Tsutsumi', 'Kenzô Tabu', 'Takuzô Kumagai', 'Hideo Shibuya', 'Douglas Fein', 'Harold Conway', 'Osman Yusuf', 'Shôichi Hirose', 'Haruo Nakajima', 'Katsumi Tezuka', 'Harry Holcombe', 'Michael Keith', 'James Yagi']",['Ishirô Honda'],['Akira Ifukube'],[]
707,"['Roger Moore', 'Christopher Walken', 'Tanya Roberts', 'Grace Jones', 'Patrick Macnee', 'Patrick Bauchau', 'David Yip', 'Fiona Fullerton', 'Manning Redwood', 'Alison Doody', 'Willoughby Gray', 'Desmond Llewelyn', 'Robert Brown', 'Lois Maxwell', 'Walter Gotell', 'Geoffrey Keen', 'Jean Rougerie', 'Daniel Benzali', 'Bogdan Kominowski', 'Papillon Soo', 'Mary Stavin', 'Dominique Risbourg', 'Carole Ashby', 'Anthony Chinn', 'Lucien Jérôme', 'Joe Flood', 'Gerard Bühr', 'Dolph Lundgren', 'Tony Sibbald', 'Bill Ackridge', 'Ron Tarr', 'Taylor McAuley', 'Peter Ensor', 'Seva Novgorodtsev', 'Sian Adey-Jones', 'Caroline Hallett', 'Nike Clark', 'Paula Thomas', 'Gloria Douse', 'Lou-Anne Ronchi', 'Elke Ritschel', 'Mayako Torigai']",['John Glen'],['John Barry'],"['Richard Maibaum', 'Michael G. Wilson']"
1370,"['Sylvester Stallone', 'Richard Crenna', 'Kurtwood Smith', 'Spiros Focás', 'Sasson Gabai', 'Doudi Shoua', 'Randy Raney', 'Marcus Gilbert', 'Alon Aboutboul', 'Mahmoud Assadollahi', 'Joseph Shiloach', 'Harold Diamond', 'Matti Seri', 'Shaby Ben-Aroya', 'Marc de Jonge', 'Tikva Aziz']",['Peter MacDonald'],['Jerry Goldsmith'],"['Sylvester Stallone', 'Sheldon Lettich']"
1367,"['Sylvester Stallone', 'Talia Shire', 'Burt Young', 'Carl Weathers', 'Burgess Meredith', 'Tony Burton', 'Joe Spinell', 'Leonard Gaines', 'Sylvia Meals', 'Frank McRae', 'John Pleshette', 'Stu Nahan', 'Bill Baldwin', 'Jerry Ziesmer']",['Sylvester Stallone'],['Bill Conti'],['Sylvester Stallone']
1371,"['Sylvester Stallone', 'Talia Shire', 'Burt Young', 'Carl Weathers', 'Burgess Meredith', 'Tony Burton', 'Mr. T', 'Hulk Hogan', 'Ian Fried', 'Al Silvani', 'Wally Taylor', 'Jim Hill', 'Don Sherman', 'Dennis James', 'Jim Healy']",['Sylvester Stallone'],['Bill Conti'],['Sylvester Stallone']
1374,"['Sylvester Stallone', 'Talia Shire', 'Burt Young', 'Carl Weathers', 'Brigitte Nielsen', 'Tony Burton', 'Michael Pataki', 'Dolph Lundgren', 'R. J. Adams', 'Barry Tompkins', 'Al Bandiero', 'Dominic Barto', 'Danial Brown', 'James Brown', 'Rose Mary Campos', 'Jack Carpenter', 'Stu Nahan', 'Warner Wolf', 'Gerald Berns', 'Julie Inouye']",['Sylvester Stallone'],['Vince DiCola'],['Sylvester Stallone']
1375,"['Sylvester Stallone', 'Talia Shire', 'Burt Young', 'Sage Stallone', 'Burgess Meredith', 'Tommy Morrison', 'Richard Gant', 'Tony Burton', 'Jimmy Gambina', 'Delia Sheppard', 'Mike Girard Sheehan', 'Kevin Connolly', 'Elisebeth Peters', 'Hayes Swope', 'Nicky Blair', 'Michael Anthony Williams']",['John G. Avildsen'],['Bill Conti'],['Sylvester Stallone']
1885,"['Ralph Macchio', 'Pat Morita', 'William Zabka', 'Martin Kove', 'Chad McQueen', 'Randee Heller', 'Elisabeth Shue', 'Ron Thomas', 'Rob Garrison', 'Scott Strader']",['John G. Avildsen'],['Bill Conti'],['Robert Mark Kamen']
2112,"['Mel Gibson', 'Kris Kristofferson', 'Gregg Henry', 'Maria Bello', 'David Paymer', 'Bill Duke', 'Deborah Kara Unger', 'John Glover', 'William Devane', 'Lucy Liu', 'Jack Conley', 'James Coburn', 'Trevor St. John', 'Freddy Rodríguez']",['Brian Helgeland'],['Chris Boardman'],"['Brian Helgeland', 'Terry Hayes']"
1688,"['Roddy McDowall', 'Don Murray', 'Ricardo Montalban', 'Hari Rhodes', 'Severn Darden', 'Lou Wagner', 'Natalie Trundy', 'John Randolph', 'Asa Maynor', 'Joyce Haber', 'H.M. Wynant', 'David Chow', 'Buck Kartalian', 'John Dennis', 'Paul Comi', 'Gordon Jump', 'Dick Spangler', 'Hector Soucy', 'James Bacon', 'Rayford Barnes', 'William Bryant', 'Jean Byron', 'Sam Chew Jr.', 'Francis De Sales', 'Peter Paul Eastman', 'Erin Fleming', 'Daniel Keough', 'Ron Pinkard', 'Jeffrey Sayre']",['J. Lee Thompson'],['Tom Scott'],['Paul Dehn']
1687,"['Roddy McDowall', 'Kim Hunter', 'Bradford Dillman', 'Natalie Trundy', 'Eric Braeden', 'William Windom', 'Sal Mineo', 'Albert Salmi', 'Jason Evers', 'John Randolph', 'M. Emmet Walsh', 'Ricardo Montalban', 'Arthur Tovey']",['Don Taylor'],['Jerry Goldsmith'],['Paul Dehn']
100,"['Jason Flemyng', 'Dexter Fletcher', 'Nick Moran', 'Jason Statham', 'Vinnie Jones', 'Sting', 'Steven Mackintosh', 'Nicholas Rowe', 'Lenny McLean', 'P.H. Moriarty', 'Frank Harper', 'Huggy Leaver', 'Stephen Marcus', 'Peter McNicholl', 'Nick Marcq', 'Tony McMahon', 'Steve Sweeney', 'Charles Forbes', 'Vas Blackwood', 'Jake Abraham', 'Victor McGuire', 'Danny John-Jules', ""Elwin 'Chopper' David"", 'Vera Day', 'Rob Brydon', 'Alan Ford', 'Andrew Tiernan']",['Guy Ritchie'],"['David A. Hughes', 'John Murphy']",['Guy Ritchie']
1641,"['Sandra Bullock', 'Ben Affleck', 'Maura Tierney', 'Steve Zahn', 'Blythe Danner', 'Ronny Cox', 'Michael Fairman', 'Richard Schiff', 'Athena Maria Bitzis', 'Afemo Omilami', 'David Strickland', 'Jack Kehler', 'Janet Carroll', 'Meredith Scott Lynn', 'George Wallace', 'Steve Hytner', 'John Doe', 'Anne Haney', 'Bert Remsen', 'Julie Ivey', 'Danny Scalf', 'Pat Crawford Brown', 'Bill Erwin', 'Carter Reedy', 'Kara Hamilton', 'William Marquez', 'Michael Cudlitz', 'Libby Whittemore', 'Dan Albright', 'Mike Pniewski', 'Taylor Gilbert', 'Francisco De Ramírez', 'Shelly Desai', 'Chad Ridgely', 'Rob Springer', 'Joanne Pankow', 'Bill Coates', 'Leon Lamar', 'Bob King', 'Dan Biggers']",['Bronwen Hughes'],['John Powell'],[]
8970,"['Steve Martin', 'Goldie Hawn', 'John Cleese', 'Mark McKinney', 'Jessica Cauffiel', 'Charlie Dell', 'Tom Riis Farrell', 'Cynthia Nixon', 'Josh Mostel', 'Anne Haney', 'Carlease Burke']",['Sam Weisman'],['Marc Shaiman'],['Marc Lawrence']
1946,"['Jennifer Jason Leigh', 'Jude Law', 'Ian Holm', 'Willem Dafoe', 'Don McKellar', 'Oscar Hsu', 'Callum Keith Rennie', 'Christopher Eccleston', 'Sarah Polley', 'Robert A. Silverman', 'Kris Lemche', 'Vik Sahay', 'Kirsten Johnson', 'James Kirchner', 'Balázs Koós', 'Stephanie Belding', 'Gerry Quigley']",['David Cronenberg'],['Howard Shore'],['David Cronenberg']
30793,"['John Carradine', 'Onslow Stevens', 'Lon Chaney Jr.', ""Martha O'Driscoll"", 'Jane Adams', 'Lionel Atwill', 'Glenn Strange', 'Skelton Knaggs', 'Ludwig Stössel', 'Joseph E. Bernard', 'Dick Dickinson', 'Harry Lamont', 'Robert Robinson', 'Anne G. Sterling', 'Fred Cordova', 'Carey Harrison', 'Gregory Marshall', 'Beatrice Gray']",['Erle C. Kenton'],[],['Edward T. Lowe Jr.']
3035,"['Colin Clive', 'Mae Clarke', 'John Boles', 'Boris Karloff', 'Edward Van Sloan', 'Frederick Kerr', 'Dwight Frye', 'Lionel Belmore', 'Marilyn Harris', 'Michael Mark', 'Ted Billings', 'Mae Bruce', 'Jack Curtis', 'Arletta Duncan', 'William Dyer', 'Francis Ford', 'Soledad Jiménez', 'Carmencita Johnson', 'Sessel Anne Johnson', 'Margaret Mann', 'Pauline Moore', 'Inez Palange', 'Paul Panzer', 'Cecilia Parker', 'Rose Plumer', 'Cecil Reynolds', 'Ellinor Vanderveer']",['James Whale'],['Bernhard Kaun'],"['Peggy Webling', 'Francis Edward Faragoh', 'Garrett Fort', 'Robert Florey', 'John Russell']"
509,"['Julia Roberts', 'Hugh Grant', 'Gina McKee', 'Tim McInnerny', 'Rhys Ifans', 'Emma Chambers', 'Hugh Bonneville', 'Richard McCabe', 'James Dreyfus', 'Dylan Moran', 'Roger Frost', 'Henry Goodman', 'Julian Rhind-Tutt', 'Lorelei King', 'Alec Baldwin', 'John Shrapnel', 'Emily Mortimer', 'Dorian Lough', 'Sanjeev Bhaskar', 'Paul Chahidi', 'Mischa Barton', 'Clarke Peters', 'Ann Beach', 'Samuel West', 'Tony Armatrading', 'Simon Callow', 'Rupert Procter']",['Roger Michell'],['Trevor Jones'],['Richard Curtis']
1090,"['Craig Bierko', 'Armin Mueller-Stahl', 'Gretchen Mol', ""Vincent D'Onofrio"", 'Dennis Haysbert', 'Steven Schub', 'Jeremy Roberts', 'Rif Hutton', 'Leon Rippy', 'Janet MacLachlan', 'Brad William Henke', 'Burt Bulos', 'Venessia Valentino', 'Tia Texada', 'Howard S. Miller', 'Shiri Appleby', 'Bob Clendenin', 'Rachel Winfree', 'Alison Lohman', 'Meghan Ivey', 'Ernie Lively', 'Toni Sawyer', 'Lee Weaver', 'Travis Tedford', 'Johnny Crawford', 'Jeff Blumenkrantz', 'Geoffrey Rivas', 'Brooks Almy', 'Darryl Henriques', 'Mary Ann Schmidt', 'Glendon Rich']",['Josef Rusnak'],['Harald Kloser'],"['Josef Rusnak', 'Ravel Centeno-Rodriguez']"
104,"['Franka Potente', 'Moritz Bleibtreu', 'Herbert Knaup', 'Nina Petri', 'Armin Rohde', 'Joachim Król', 'Heino Ferch', 'Lars Rudolph', 'Ludger Pistor', 'Sebastian Schipper', 'Ute Lubosch', 'Julia Lindig', 'Andreas Petri', 'Klaus Müller', 'Utz Krause', 'Volkhart Buff', 'Monica Bleibtreu', 'Suzanne von Borsody', 'Marc Bischoff', 'Beate Finckh', 'Hans Paetsch', 'Peter Pauli', 'Wolfgang Becker']",['Tom Tykwer'],"['Tom Tykwer', 'Johnny Klimek', 'Reinhold Heil']",['Tom Tykwer']
2105,"['Jason Biggs', 'Chris Klein', 'Thomas Ian Nicholas', 'Alyson Hannigan', 'Shannon Elizabeth', 'Tara Reid', 'Eddie Kaye Thomas', 'Seann William Scott', 'Eugene Levy', 'Natasha Lyonne', 'Mena Suvari', 'Jennifer Coolidge', 'Chris Owen', 'Eric Lively', 'Molly Cheek', 'John Cho', 'Justin Isfeld', 'Eli Marienthal', 'Tara Subkoff', 'Lawrence Pressman', 'Clyde Kusatsu', 'Christina Milian', 'Woody Schultz', 'Eden Riegel', 'Akuyoe Graham', 'Veronica Lauren', 'Monica McSwain', 'Fletcher Sheridan', 'Robyn Roth', 'Jamar Cargo', 'Sasha Barrese', 'Linda Gehringer', 'Jillian Bach', 'Katie Lansdale', 'James DeBello', 'Travis Cody Aimer', 'Mark Hoppus', 'Tom DeLonge', 'Daniel Spink', 'Clementine Ford', 'Casey Erklin', 'Casey Affleck', 'Hilary Angelo']","['Chris Weitz', 'Paul Weitz']",['David Lawrence'],['Adam Herz']
1073,"['Jeff Bridges', 'Tim Robbins', 'Joan Cusack', 'Hope Davis', 'Robert Gossett', 'Mason Gamble', 'Spencer Treat Clark', 'Stanley Anderson', 'Viviane Vives', 'Lee Stringer', 'Darryl Cox', 'Loyd Catlett', 'Sid Hillman', 'Auden Thornton', 'Mary Ashleigh Green', 'John Hussey']",['Mark Pellington'],['Angelo Badalamenti'],['Ehren Kruger']
345,"['Tom Cruise', 'Nicole Kidman', 'Madison Eginton', 'Jackie Sawiris', 'Sydney Pollack', 'Leslie Lowe', 'Peter Benson', 'Todd Field', 'Michael Doven', 'Sky du Mont', 'Julienne Davis', 'Marie Richardson', 'Vinessa Shaw', 'Leelee Sobieski', 'Alan Cumming', 'Rade Serbedzija', 'Leon Vitali', 'Philip Ettington']",['Stanley Kubrick'],['Jocelyn Pook'],"['Stanley Kubrick', 'Frederic Raphael']"
8914,"['Thomas Jane', 'Saffron Burrows', 'LL Cool J', 'Michael Rapaport', 'Samuel L. Jackson', 'Stellan Skarsgård', 'Jacqueline McKenzie', 'Aida Turturro', 'Cristos', 'Daniel Rey', 'Valente Rodriguez', 'Brent Roam', 'Eyal Podell', 'Erinn Bartlett', 'Dan Thiel', 'Sabrina Geerinckx', 'Tajsha Thomas', 'Frank Welker']",['Renny Harlin'],['Trevor Rabin'],"['Duncan Kennedy', 'Donna Powers', 'Wayne Powers']"
247,"['Sterling Hayden', 'Coleen Gray', 'Vince Edwards', 'Jay C. Flippen', 'Elisha Cook Jr.', 'Marie Windsor', 'Ted de Corsia', 'Joe Sawyer', 'James Edwards', 'Timothy Carey', 'Joe Turkel', 'Jay Adler', 'Kola Kwariani', 'Tito Vuolo', 'Dorothy Adams', 'James Griffith', 'Herbert Ellis', 'Cecil Elliott', 'Steve Mitchell', 'Mary Carroll', 'William Benedict', 'Charles Cane', 'Robert Williams', 'Tom Coleman', 'Rodney Dangerfield', 'Franklyn Farnum', 'John George', 'Art Gilmore', 'Kenner G. Kemp', 'Carl M. Leviness', 'Sol Gorss', 'Harry Hines', 'Hal J. Moore', 'Harvey Parry', 'Richard Reeves', 'Frank Richards', 'Arthur Tovey']",['Stanley Kubrick'],['Gerald Fried'],['Stanley Kubrick']
802,"['James Mason', 'Sue Lyon', 'Shelley Winters', 'Peter Sellers', 'Lois Maxwell', 'John Harrison', 'Diana Decker', 'Jerry Stovin', 'Gary Cockrell', 'Bill Greene', 'Shirley Douglas']",['Stanley Kubrick'],['Nelson Riddle'],"['Stanley Kubrick', 'James B. Harris']"
3175,"[""Ryan O'Neal"", 'Marisa Berenson', 'Hardy Krüger', 'Diana Körner', 'Frank Middlemass', ""Arthur O'Sullivan"", 'Godfrey Quigley', 'Leonard Rossiter', 'Philip Stone', 'Patrick Magee', 'Steven Berkoff', 'Gay Hamilton', 'Marie Kean', 'Murray Melvin', 'André Morell', 'Leon Vitali', 'Billy Boyle']",['Stanley Kubrick'],['Leonard Rosenman'],['Stanley Kubrick']
147,"['Jean-Pierre Léaud', 'Claire Maurier', 'Albert Rémy', 'Georges Flamant', 'Patrick Auffay', 'Robert Beauvais', 'Yvonne Claudie', 'Pierre Repp', 'Guy Decomble', 'Daniel Couturier', 'François Nocher', 'Richard Kanayan', 'Renaud Fontanarosa', 'Michel Girard', 'Serge Moati', 'Bernard Abbou', 'Jean-François Bergouignan', 'Michel Lesignor', 'Jean-Claude Brialy', 'Jeanne Moreau', 'Philippe de Broca', 'François Truffaut']",['François Truffaut'],['Jean Constantin'],[]
2115,"['Michael J. Fox', 'Gena Rowlands', 'Joan Jett', 'Michael McKean', 'Thomas G. Waites', 'Michael Dolan', 'Paul J. Harkins', 'Billy L. Sullivan', 'Jason Miller', 'Cherry Jones']",['Paul Schrader'],['Thomas Newman'],['Paul Schrader']
3526,"['Jessica Lange', 'Kim Stanley', 'Sam Shepard', 'Bart Burns', 'Jonathan Banks', 'Bonnie Bartlett', 'Donald Craig', 'Sarah Cunningham', 'Kevin Costner', 'J. Michael Flynn', 'Ted King', 'Casey MacGill']",['Graeme Clifford'],['John Barry'],"['Eric Bergren', 'Christopher De Vore']"
745,"['Bruce Willis', 'Toni Collette', 'Olivia Williams', 'Haley Joel Osment', 'Donnie Wahlberg', 'Glenn Fitzgerald', 'Mischa Barton', 'Trevor Morgan', 'Bruce Norris', 'Angelica Page', 'Greg Wood', 'M. Night Shyamalan', 'Peter Anthony Tambakis', 'Jeffrey Zubernis', 'Lisa Summerour', 'Samia Shoaib', 'Janis Dardaris', 'Sarah Ripard', 'KaDee Strickland', 'Kate Kearney-Patch', 'Nico Woulard', 'Keith Woulard', 'Patrick McDade', 'Jose L. Rodriguez', 'Firdous Bamji', 'Hayden Saunier', 'Neill Hartley', 'Heidi Fischer', 'Michael J. Lyons', 'Samantha Fitzpatrick', 'Holly Cross Vagley', 'Marilyn Shanok', 'Carol Nielson', 'Jodi Dawson', 'Tony Michael Donnelly', 'Ronnie Lea', 'Carlos Xavier Lopez', 'Gino Inverso', 'Ellen Sheppard', 'Tom McLaughlin', 'Candy Aston-Dennis', 'Gina Allegro', 'Bob Bowersox', 'Luke Burnyeat', 'Matt Casale', 'Kym Cohen', 'Mark Falvo', 'Colleen June McQuaide', 'Jonathan Nation', 'Sean Oliver', 'Alison Robertson']",['M. Night Shyamalan'],['James Newton Howard'],[]
913,"['Pierce Brosnan', 'Rene Russo', 'Denis Leary', 'Ben Gazzara', 'Frankie Faison', 'Fritz Weaver', 'Charles Keating', 'Mark Margolis', 'Faye Dunaway', 'Michael Lombard', 'Ritchie Coster', 'George Christy', 'Tony Cucci']",['John McTiernan'],['Bill Conti'],"['Leslie Dixon', 'Kurt Wimmer']"
912,"['Steve McQueen', 'Faye Dunaway', 'Paul Burke', 'Jack Weston', 'Biff McGuire', 'Addison Powell', 'Astrid Heeren', 'Gordon Pinsent', 'Yaphet Kotto', 'Sidney Armus', 'Richard Bull', 'Peg Shirley', 'Patrick Horgan', 'Carol Corbett', 'Tom Rosqui', 'Michael Shillo', 'Nora Marlowe', 'Sam Melville', 'Ted Gehring', 'Paul Verdier', 'Judy Pace']",['Norman Jewison'],['Michel Legrand'],['Alan Trustman']
1911,"['Antonio Banderas', 'Vladimir Kulich', 'Dennis Storhøi', 'Daniel Southern', 'Clive Russell', 'Mischa Hausserman', 'Richard Bremmer', 'Diane Venora', 'Neil Maffin', 'John DeSantis', 'Oliver Sveinall', ""Asbjørn 'Bear' Riis"", 'Tony Curran', 'Albie Woodington', 'Omar Sharif', 'Erick Avari', 'John Bear Curtis', 'Andrew Kavadas', 'Richard Ooms']",['John McTiernan'],['Jerry Goldsmith'],"['Warren Lewis', 'William Wisher Jr.']"
